Attrition_Flag,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
1,1,2,6,2,4,1,4,2,2,1.288,1988,0.579,0.041
1,1,4,3,3,4,1,4,2,3,1.056,3731,0.816,0.035
1,0,2,4,2,2,1,5,1,2,0.491,1621,0.391,0.509
1,1,2,4,2,5,1,6,3,2,0.579,1380,0.667,0.397
1,1,0,4,2,4,1,4,3,2,0.904,2113,0.875,0.0
1,1,3,4,2,1,1,6,1,4,0.551,3732,0.531,0.3
1,0,0,2,1,2,1,6,3,4,0.804,2351,0.312,0.0
1,1,2,2,1,2,1,6,2,3,0.869,2007,1.0,0.15
1,0,2,1,1,2,1,6,3,2,0.604,3968,0.619,0.347
1,1,2,1,1,3,1,6,3,2,1.101,3915,0.617,0.156
1,1,4,4,1,5,1,3,3,4,0.572,2574,0.771,0.0
1,0,3,4,1,1,1,3,2,3,0.67,2511,0.7,0.735
1,0,1,2,1,1,1,5,3,4,0.732,2822,0.659,0.299
1,1,2,2,1,3,1,6,3,3,0.699,3695,0.653,0.093
1,1,4,1,2,3,1,3,3,3,0.667,2142,0.378,0.0
1,0,2,4,2,1,1,6,3,2,0.475,1596,0.423,0.364
1,1,3,4,1,5,1,6,2,3,0.664,4098,0.542,0.236
1,0,4,1,1,1,1,4,3,2,0.671,2411,0.714,0.688
1,0,0,2,2,1,1,5,3,4,1.018,3607,0.935,0.58
1,0,0,3,2,2,1,2,3,3,0.906,3625,0.635,0.532
1,1,2,4,2,4,1,6,2,3,1.275,2361,0.875,0.235
0,1,2,2,1,2,1,2,6,4,0.592,1920,0.586,0.273
1,1,2,4,2,5,2,6,2,4,0.917,4976,0.692,0.069
1,0,4,2,1,1,1,3,2,0,0.676,3786,0.523,0.0
1,1,2,3,2,4,1,2,3,2,0.57,1837,0.741,0.38
1,1,2,5,1,3,1,3,3,1,0.758,3591,0.75,0.081
1,1,0,1,1,2,1,3,2,2,1.236,3066,0.694,0.2
0,1,2,6,2,5,1,3,2,3,0.658,2109,0.621,0.0
1,0,0,5,1,1,1,5,2,3,0.83,2675,0.629,0.241
1,1,3,1,2,4,1,6,1,2,0.622,4549,0.659,0.032
1,0,2,5,1,1,1,3,1,3,0.597,1803,1.13,0.431
1,1,3,2,2,4,1,5,6,1,0.895,2028,0.545,0.0
1,0,2,1,2,2,1,5,3,3,0.692,3636,0.7,0.711
1,1,3,4,1,4,1,6,2,4,1.16,4066,0.682,0.0
1,0,3,4,1,1,1,4,1,3,1.202,3102,0.703,0.552
1,1,1,6,1,4,1,6,3,2,0.764,2660,0.795,0.061
1,1,2,3,3,2,1,3,3,4,0.826,3161,0.688,0.258
1,1,5,2,2,4,1,6,2,2,0.976,2584,0.5,0.0
1,1,3,1,2,4,1,6,3,3,0.603,2143,0.586,0.063
1,1,3,2,2,5,1,6,2,3,0.621,1717,0.696,0.061
1,1,2,4,2,4,1,6,3,3,0.649,4101,0.63,0.234
1,1,3,4,1,4,1,3,3,2,0.91,2361,0.633,0.287
1,1,2,5,2,4,1,5,2,1,1.369,2783,1.0,0.133
1,1,4,1,1,5,1,6,2,3,0.733,2086,0.76,0.208
1,0,1,2,1,2,1,5,3,4,0.827,1778,0.29,0.179
1,1,3,4,1,5,1,5,3,3,0.797,3990,0.76,0.065
1,1,4,6,3,5,1,4,3,4,0.93,2243,0.935,0.043
1,0,2,4,1,2,1,5,2,4,0.853,3355,0.604,0.0
1,0,0,4,2,2,1,4,2,1,0.744,1594,0.895,0.694
1,0,2,1,2,1,1,6,3,2,0.83,3553,0.902,0.284
1,0,3,2,2,1,1,4,3,4,1.084,4740,0.653,0.0
1,1,2,4,1,3,2,5,1,1,0.968,3732,0.795,0.059
0,1,3,1,2,2,1,3,3,4,0.522,1234,0.308,0.0
1,0,4,4,1,1,2,3,1,2,0.847,3502,0.933,0.194
1,0,4,1,1,1,1,5,2,3,0.737,3129,0.683,0.541
1,0,1,4,2,1,1,3,3,0,0.942,4277,0.702,0.0
1,1,4,4,2,4,1,5,1,1,0.745,3951,0.9,0.016
1,1,3,4,3,4,1,5,1,3,0.661,2876,0.622,0.0
1,1,5,4,1,4,1,3,1,1,0.605,3452,0.692,0.325
1,1,3,4,1,4,1,3,3,4,0.884,3756,0.78,0.055
1,1,3,1,2,4,1,3,3,5,0.576,2300,0.463,0.126
1,1,3,2,1,1,1,5,1,1,0.393,4294,0.737,0.44
1,1,1,4,2,2,1,5,1,1,0.576,1585,0.609,0.0
1,1,4,3,1,3,1,5,1,2,0.822,2651,0.841,0.902
1,1,3,4,2,5,1,4,5,3,0.449,1756,0.25,0.061
1,1,1,1,3,5,1,6,3,2,0.664,2546,0.879,0.212
1,0,1,4,2,1,1,6,2,2,0.706,1336,0.882,0.0
0,0,4,4,1,2,1,3,4,4,0.463,1558,0.538,0.0
1,1,4,3,2,1,1,3,2,1,0.675,1801,0.6,0.0
1,1,2,4,1,5,1,4,3,0,0.772,3140,0.721,0.776
1,0,2,1,2,1,1,4,2,5,1.258,3942,0.816,0.339
0,1,2,4,1,4,1,6,2,4,0.539,1661,0.6,0.0
1,0,3,4,2,1,1,3,2,4,0.868,3637,0.86,0.0
1,0,2,4,1,1,1,3,3,4,0.513,2833,0.556,0.216
1,0,1,3,3,1,1,5,3,2,1.024,3563,0.892,0.411
1,1,4,2,1,3,1,6,1,4,0.706,3367,0.737,0.0
1,1,1,1,1,3,1,6,3,2,1.025,2580,0.649,0.103
1,1,1,2,2,2,1,6,2,5,0.643,1505,0.32,0.346
1,1,2,4,2,3,1,4,2,0,0.681,3179,0.975,0.135
1,1,1,2,2,1,1,5,2,2,0.747,3411,0.592,0.132
1,1,3,4,2,3,1,6,2,2,0.784,3943,0.771,0.0
1,1,1,2,2,2,1,4,1,4,0.828,2395,0.781,0.346
0,1,4,1,1,2,1,1,3,4,0.622,2138,0.429,0.416
1,0,3,2,1,1,1,3,2,4,0.741,2751,0.659,0.0
1,1,4,1,1,4,1,3,3,4,0.703,1616,0.654,0.0
1,1,3,4,3,2,1,5,3,4,0.909,3849,0.591,0.183
1,1,2,6,2,4,1,4,2,2,0.542,1968,0.735,0.126
1,1,2,2,1,3,2,5,2,3,0.74,3925,0.833,0.0
1,1,3,5,1,5,2,6,1,5,0.934,3422,0.529,0.038
1,1,1,4,2,2,1,5,4,4,1.12,2987,0.857,0.203
1,0,0,2,2,1,1,5,3,2,0.375,1550,0.65,0.563
1,0,1,5,2,1,1,6,3,3,1.248,2720,1.182,0.758
1,0,4,4,1,1,1,5,1,2,0.775,3162,0.707,0.608
1,1,1,4,1,4,1,4,1,0,0.865,2557,0.618,0.0
1,1,1,4,2,3,1,6,2,3,0.756,1665,0.524,0.413
1,1,1,6,1,4,2,6,3,3,1.13,4238,0.809,0.042
1,1,4,1,1,4,1,4,6,3,0.817,3063,0.511,0.0
1,0,4,1,2,1,1,4,1,2,0.544,3658,0.628,0.328
1,1,0,5,1,4,1,5,2,3,1.159,2990,0.964,0.0
1,1,0,1,1,1,1,3,1,5,0.755,3495,0.628,0.64
1,0,1,4,1,2,1,6,1,2,0.714,3052,0.75,0.942
1,1,4,4,2,4,1,5,1,3,0.479,4314,0.634,0.057
1,1,2,4,2,4,1,3,2,4,0.797,3591,0.739,0.748
1,0,3,2,1,1,2,4,3,4,1.003,2682,0.641,0.217
1,1,2,4,2,4,1,3,2,5,0.651,1606,0.882,0.669
1,1,2,5,1,3,1,3,3,5,0.847,3982,0.871,0.132
1,0,4,2,1,1,1,4,1,4,0.999,3150,0.489,0.254
1,0,4,4,2,1,1,6,1,2,0.572,1470,0.737,0.548
1,0,4,4,1,1,1,6,3,4,0.613,3825,0.537,0.0
1,1,4,1,3,4,3,6,2,2,0.742,4077,0.763,0.0
1,0,1,3,1,1,2,4,3,2,0.621,2338,0.69,0.118
1,1,3,6,1,5,1,4,1,5,0.57,3683,0.738,0.102
1,1,1,1,3,4,1,4,1,3,0.989,3030,0.805,0.022
1,1,3,2,1,4,1,4,2,4,0.734,2835,0.9,0.177
1,1,0,1,1,1,1,4,2,2,1.035,3250,0.591,0.643
1,1,2,3,2,4,1,6,3,4,0.55,3142,0.561,0.278
1,1,1,1,2,5,1,6,2,5,0.594,2776,0.735,0.058
1,1,1,1,1,1,1,5,5,4,0.706,4010,0.717,0.716
1,0,3,2,2,1,1,5,2,4,0.835,3927,0.659,0.2
1,1,1,6,1,3,1,5,2,4,0.62,3159,0.568,0.162
1,0,3,3,2,2,1,6,3,3,0.563,2349,0.347,0.0
1,1,3,4,2,3,1,5,2,3,0.629,3275,0.5,0.127
1,0,0,4,3,1,1,4,1,3,1.177,3294,0.891,0.0
1,0,5,2,1,2,1,6,1,2,0.8,4470,0.844,0.095
1,1,3,4,2,5,1,3,3,4,0.735,3948,0.721,0.102
1,0,0,3,2,1,1,5,2,2,1.369,3059,0.613,0.0
1,1,1,2,1,3,1,6,2,2,0.846,3739,0.659,0.703
1,1,3,2,1,4,1,6,3,3,0.833,2484,0.857,0.084
1,1,4,4,2,2,1,5,3,4,0.777,2949,1.25,0.0
1,1,4,4,1,5,1,4,1,2,0.991,4143,0.659,0.0
1,1,2,4,1,4,2,4,3,3,0.603,2759,0.806,0.037
1,1,1,1,2,1,1,3,3,4,0.58,2010,0.731,0.537
1,0,3,1,2,1,1,4,3,2,0.522,1458,1.071,0.572
1,1,3,4,2,3,1,3,1,4,0.612,2689,0.59,0.0
1,0,2,6,1,2,1,4,3,2,1.224,4248,0.857,0.0
1,1,3,2,1,5,1,5,3,2,0.947,4084,0.571,0.144
0,0,2,3,1,1,1,3,5,1,0.451,1865,0.5,0.599
1,1,1,2,3,5,1,4,3,5,0.711,3650,0.676,0.05
1,1,1,3,1,3,1,3,2,3,0.622,2834,0.638,0.065
1,1,3,4,1,4,1,4,2,3,0.747,3750,0.727,0.165
1,0,1,4,1,2,1,3,3,2,0.801,4224,0.791,0.452
1,1,3,1,2,3,1,6,3,4,0.57,2068,0.619,0.512
1,0,1,3,1,1,1,4,2,4,0.8,3651,0.553,0.411
1,1,3,1,2,1,2,5,2,2,0.674,4454,0.574,0.0
1,1,3,4,1,4,1,3,3,3,0.631,4100,0.681,0.0
1,1,2,4,2,3,1,4,3,2,0.363,1965,0.256,0.637
1,0,2,5,1,1,1,6,3,2,0.682,3593,0.578,0.0
1,1,2,3,1,3,1,5,3,2,0.579,2882,0.619,0.0
1,1,3,4,2,1,1,3,3,5,0.739,3332,0.667,0.611
1,1,3,2,1,5,1,3,1,3,0.852,1996,0.548,0.0
1,1,1,2,2,3,1,5,2,5,0.425,1539,0.6,0.0
1,1,0,2,3,4,1,3,1,4,0.562,3656,0.76,0.0
1,1,2,4,1,4,1,4,2,1,0.875,3811,0.824,0.061
1,1,4,4,1,3,1,3,2,4,0.671,4071,0.73,0.133
1,0,3,3,1,2,1,3,1,3,0.789,4134,0.821,0.184
1,1,2,6,1,5,1,4,2,5,0.769,3920,0.647,0.022
1,1,3,3,2,4,1,4,2,5,0.816,3435,0.697,0.072
1,1,3,3,2,4,1,3,3,4,0.426,1427,0.667,0.037
1,1,5,4,2,4,1,6,2,2,0.723,3661,0.868,0.019
0,1,2,2,2,4,1,3,2,4,0.519,2063,0.846,0.0
1,0,4,1,1,2,1,3,2,1,0.774,3451,0.967,0.061
1,0,5,5,2,1,1,3,1,2,0.679,3088,0.711,0.131
1,1,5,2,2,4,1,3,2,2,1.25,3166,0.946,0.583
1,0,2,1,2,1,1,3,1,3,1.071,3135,0.903,0.0
1,0,1,2,1,1,2,4,1,2,0.843,2914,0.763,0.092
0,1,3,3,1,3,1,6,3,4,0.63,2381,0.481,0.151
1,1,2,2,1,5,1,5,2,2,0.735,4199,0.586,0.0
1,0,3,4,3,1,1,6,2,2,0.673,3489,0.528,0.0
1,0,2,3,1,1,1,4,3,3,0.912,3897,1.0,0.855
1,0,3,4,1,1,2,4,3,2,1.138,3418,0.733,0.103
1,0,4,6,2,1,1,4,2,4,0.579,2114,0.514,0.35
1,1,0,3,1,4,2,6,3,2,0.791,3261,0.684,0.04
1,1,2,2,1,4,1,3,2,4,0.875,3577,0.783,0.166
1,0,2,4,1,1,1,3,3,1,0.708,3244,0.879,0.38
1,1,2,6,3,2,1,4,1,2,0.697,4023,0.75,0.0
1,0,2,4,2,2,1,6,1,3,0.94,3978,0.78,0.122
1,1,5,5,2,5,2,5,2,4,0.926,2687,0.778,0.026
1,1,2,4,2,4,1,4,2,3,0.438,1661,0.296,0.045
1,0,1,2,1,1,1,6,2,2,0.864,4755,0.533,0.092
1,0,2,2,2,1,1,3,3,1,0.445,1914,0.5,0.262
1,1,2,3,2,4,1,3,1,2,0.57,4136,0.912,0.0
0,0,1,4,1,1,1,1,3,4,0.45,1375,0.65,0.0
1,1,3,4,1,3,1,3,3,4,0.571,2958,0.432,0.0
1,1,2,4,3,4,1,5,3,2,0.845,4462,0.66,0.225
1,0,3,2,1,1,2,5,2,3,0.734,1894,0.633,0.187
1,1,2,4,2,5,1,3,1,3,0.82,4740,0.796,0.0
1,0,2,4,1,1,1,3,2,1,0.56,1689,0.714,0.687
1,1,3,2,1,3,2,6,1,2,0.767,4533,0.472,0.052
0,1,5,5,1,4,1,3,1,4,0.414,1427,0.333,0.0
0,1,4,2,2,3,1,1,3,2,0.559,1657,0.654,0.0
1,1,0,1,3,3,1,6,3,3,0.557,3240,0.588,0.108
1,0,3,4,1,1,1,5,3,4,1.262,4160,0.842,0.125
1,1,1,2,1,3,1,4,2,2,0.812,3018,0.778,0.0
1,1,3,4,1,3,1,3,1,4,1.002,3607,0.735,0.206
1,1,2,5,2,4,1,4,2,4,0.396,1494,0.286,0.346
1,1,3,4,2,4,1,6,2,3,0.473,1532,0.5,0.456
1,0,0,4,1,1,1,3,1,2,0.985,4256,1.121,0.124
1,1,2,1,1,5,1,5,3,1,0.721,3522,0.897,0.045
1,0,3,6,2,1,1,4,2,1,0.5,3413,0.692,0.22
1,1,3,1,1,5,1,4,2,5,0.725,4172,0.787,0.0
1,1,3,2,1,5,1,3,2,2,0.534,4890,0.561,0.071
1,1,3,3,1,3,1,6,3,2,0.826,3396,0.8,0.0
1,1,4,4,1,2,1,5,2,3,0.665,3784,0.457,0.0
1,0,2,4,1,1,3,4,1,3,0.729,3640,0.867,0.084
1,1,3,4,1,3,1,3,2,4,1.037,3602,1.0,0.0
1,1,4,2,1,2,1,4,1,1,0.777,2878,1.032,0.223
1,1,2,4,1,4,2,5,1,1,0.818,3542,0.714,0.038
1,1,2,4,2,4,1,6,1,2,0.893,3323,0.833,0.139
1,0,4,1,1,1,1,4,2,2,0.704,2464,1.0,0.418
1,0,0,4,1,1,1,3,3,2,0.722,2807,0.806,0.208
1,1,3,1,1,4,1,3,1,4,0.516,3556,0.581,0.185
1,1,3,4,1,4,1,6,1,2,0.566,3625,0.659,0.0
1,1,3,4,1,3,1,4,2,3,0.553,4444,0.565,0.153
1,0,3,2,1,1,1,3,3,0,0.648,4293,0.976,0.5
1,0,4,4,2,2,1,5,1,2,1.06,2433,1.158,0.103
1,1,4,1,2,2,1,5,1,3,0.846,3297,0.692,0.241
1,1,3,2,3,3,1,4,3,1,0.942,3752,0.919,0.06
1,1,1,4,1,5,1,3,2,2,0.531,2686,0.788,0.0
1,1,3,4,1,3,1,6,2,2,0.476,3550,0.619,0.0
1,1,5,1,1,3,1,4,2,3,0.903,2968,0.806,0.371
0,1,4,4,2,4,1,5,3,4,0.641,1995,0.696,0.177
1,1,4,3,1,4,1,6,1,4,0.851,3986,0.73,0.107
1,0,1,4,1,1,2,4,3,3,0.683,3283,0.609,0.163
1,0,3,1,2,1,1,6,1,3,0.664,3410,0.683,0.408
1,1,3,4,1,4,1,4,2,1,1.092,3042,1.028,0.045
1,1,2,5,1,3,1,3,3,2,0.639,2118,0.576,0.0
1,1,3,4,1,3,1,4,3,4,0.778,3060,1.069,0.059
1,1,2,4,1,3,1,3,2,4,0.394,3982,0.532,0.0
1,0,2,5,3,1,1,4,2,4,0.496,2058,0.842,0.0
0,0,3,4,2,1,1,2,3,3,0.729,2272,0.448,0.457
1,0,3,1,3,1,1,4,1,3,0.693,3731,0.893,0.0
1,0,0,4,1,1,1,3,1,1,0.764,2366,0.722,0.579
1,0,4,2,2,1,1,5,3,4,0.884,2078,0.68,0.128
1,0,0,4,2,1,1,3,1,4,1.275,2666,1.0,0.783
1,0,3,2,3,1,1,3,3,2,0.65,3530,0.743,0.209
1,1,3,5,2,2,1,6,1,4,0.75,3815,0.806,0.182
1,0,0,1,1,1,2,6,3,3,0.783,2671,0.763,0.129
1,0,3,2,2,1,1,6,2,5,0.976,4208,0.72,0.478
1,1,3,3,1,5,1,5,3,3,1.113,2481,0.68,0.142
0,1,4,4,1,3,1,1,4,5,0.434,1693,0.25,0.262
1,0,2,2,1,1,1,4,1,0,0.696,2311,0.654,0.0
1,1,2,4,3,4,1,5,3,1,0.737,3434,0.512,0.2
1,0,1,1,3,2,2,5,1,1,0.725,4758,0.456,0.081
1,1,3,2,1,3,1,4,1,0,0.873,3938,1.091,0.0
1,1,1,2,2,2,1,3,2,3,1.027,2880,0.468,0.681
1,1,4,4,1,3,1,3,3,3,0.556,2067,0.595,0.082
1,1,4,4,2,4,1,4,2,3,0.674,3748,0.829,0.0
1,1,5,3,1,4,1,4,2,1,0.751,3458,0.651,0.068
1,0,3,4,2,1,2,6,1,4,0.414,3472,0.457,0.144
1,1,0,4,2,3,1,5,4,4,0.773,2143,0.783,0.133
1,0,4,1,1,1,1,5,3,1,0.657,3024,0.6,0.635
1,1,3,2,2,4,1,4,2,5,0.857,2291,0.6,0.068
1,0,1,3,1,2,1,5,3,2,0.91,4433,0.659,0.666
1,1,2,4,3,3,1,5,1,4,0.875,4544,0.75,0.0
1,1,2,2,1,5,1,4,2,2,0.459,3595,0.659,0.38
1,0,2,2,3,1,1,5,3,5,0.972,3758,0.694,0.0
1,1,0,2,2,5,1,3,3,2,1.408,3092,0.763,0.212
1,0,3,3,2,1,1,6,2,1,1.049,3299,0.73,0.305
1,1,4,4,2,2,1,5,2,1,0.894,4029,0.636,0.151
1,0,4,4,3,1,1,5,3,3,0.464,3754,0.611,0.636
1,0,3,3,1,1,1,5,3,1,0.828,3825,0.707,0.278
1,1,3,2,2,3,1,4,2,5,0.633,4071,0.811,0.0
1,1,3,4,2,5,1,3,2,2,0.942,3204,0.73,0.049
1,1,2,4,2,3,1,4,3,4,1.006,3281,0.853,0.872
0,1,3,3,1,3,1,5,1,5,0.566,1995,0.929,0.0
1,1,1,4,1,4,1,3,2,4,0.627,3240,0.585,0.455
1,0,1,1,1,2,2,3,3,2,0.514,4037,0.447,0.106
0,0,1,1,2,2,1,2,3,3,0.352,1224,0.409,0.312
1,1,4,4,2,4,1,3,2,3,1.012,3650,0.633,0.0
1,1,2,2,1,3,1,3,2,3,0.59,2927,1.212,0.256
1,0,3,5,1,2,1,5,4,5,0.83,3474,0.763,0.234
1,0,3,4,1,1,1,4,3,4,1.022,4548,0.917,0.0
1,0,0,4,1,2,2,6,3,3,0.681,3646,0.75,0.057
0,1,0,2,1,3,1,5,3,1,0.5,1805,0.769,0.0
1,1,3,2,1,4,1,5,3,2,1.041,3204,0.838,0.0
1,1,1,4,1,1,1,3,1,5,0.631,3435,0.585,0.0
1,1,2,4,2,4,1,5,3,3,0.799,2006,0.545,0.388
1,0,1,2,2,1,1,6,1,2,0.769,3584,0.966,0.281
1,0,1,4,2,1,1,4,1,5,0.695,5054,0.553,0.189
1,1,2,2,1,3,1,3,3,4,0.706,4288,0.6,0.0
1,1,5,3,2,3,1,3,2,3,1.19,3311,0.75,0.042
0,1,2,2,1,4,1,4,3,3,0.457,1643,0.483,0.217
1,1,2,4,2,3,2,3,2,3,0.717,4178,0.605,0.057
1,1,1,4,2,3,1,4,3,2,0.406,1809,0.278,0.078
0,1,3,1,3,5,2,2,4,5,0.521,1641,0.591,0.0
1,0,2,3,1,1,1,5,2,3,0.589,3403,0.417,0.156
1,1,3,4,1,2,1,5,1,2,0.836,3596,0.568,0.912
1,0,2,2,1,1,1,6,3,3,1.154,4458,0.615,0.0
1,1,2,4,1,1,1,6,3,2,0.605,4422,0.628,0.132
1,1,2,4,1,3,1,3,2,2,0.605,3511,0.622,0.083
1,1,4,2,2,3,1,3,2,2,0.703,3776,0.944,0.0
1,1,2,5,1,4,1,4,1,2,0.638,3368,0.533,0.0
1,0,2,2,1,2,1,6,2,3,0.981,4312,0.787,0.763
0,0,2,1,1,1,2,1,2,3,0.619,1904,0.448,0.187
1,0,2,4,2,1,1,4,1,2,0.644,5169,0.474,0.268
1,1,2,1,1,5,1,6,3,2,0.865,3259,0.6,0.469
1,0,2,1,1,1,1,5,3,2,0.721,2681,0.727,0.603
1,1,2,1,1,4,1,6,2,2,0.656,2040,0.711,0.737
1,1,4,4,2,2,1,6,3,3,0.836,3730,0.941,0.405
1,1,2,2,1,5,1,3,2,4,0.5,4895,0.784,0.056
1,0,2,4,2,1,1,4,2,2,0.567,4034,0.673,0.578
1,1,3,2,2,3,1,5,1,2,1.314,3170,0.629,0.074
1,1,3,4,2,4,1,4,1,2,1.109,2512,0.867,0.0
1,1,2,1,1,2,1,4,1,3,0.666,4112,0.481,0.156
1,0,1,2,1,1,1,4,2,0,0.75,3374,0.875,0.127
0,1,3,4,2,2,1,3,2,3,0.423,1360,0.222,0.88
1,1,3,6,2,4,1,3,3,4,0.715,4276,0.769,0.0
0,1,4,4,1,4,1,3,1,4,0.672,2308,0.467,0.0
1,0,3,4,2,2,1,4,3,3,0.499,3704,0.458,0.365
1,1,2,1,3,5,1,5,2,2,0.529,4109,0.614,0.051
1,1,2,1,3,3,1,4,1,2,1.312,3723,1.071,0.149
1,1,0,2,1,4,1,3,5,2,0.633,4719,0.667,0.075
1,1,3,4,2,2,1,6,3,2,0.569,1842,1.133,0.086
1,1,2,4,2,3,1,5,1,4,0.88,3775,0.676,0.0
1,1,5,4,1,3,1,5,1,4,0.898,3571,0.933,0.296
1,1,4,4,2,5,1,6,3,4,0.765,4228,0.596,0.073
1,1,1,1,2,5,1,5,2,4,0.677,4017,0.6,0.235
1,1,2,2,2,3,1,6,3,2,0.852,4127,0.842,0.272
1,1,1,2,2,3,1,3,2,4,0.491,1734,0.583,0.322
1,1,3,3,1,3,2,4,1,3,0.635,1635,0.824,0.05
0,1,4,1,1,3,1,1,3,2,0.671,1830,0.241,0.0
1,1,4,4,2,3,1,4,6,2,0.809,3830,0.51,0.853
1,1,3,3,2,2,1,3,2,4,0.572,4047,0.667,0.122
1,1,2,3,1,3,1,5,3,3,0.905,2597,0.919,0.167
1,1,3,5,2,2,1,3,3,4,0.788,3436,0.574,0.445
1,1,1,4,3,5,1,6,2,2,1.108,3772,0.879,0.395
0,1,5,1,2,2,1,2,3,4,0.662,1866,0.947,0.0
1,1,0,2,3,2,1,5,3,2,0.647,4836,0.744,0.368
1,0,3,6,1,1,1,5,3,2,0.756,3669,0.812,0.468
1,1,2,2,3,5,1,3,2,2,0.832,2862,0.733,0.034
1,1,2,3,1,2,1,6,1,3,0.418,3812,0.641,0.113
1,0,2,4,2,1,1,5,2,4,0.673,1770,1.0,0.33
0,1,0,6,2,3,1,2,3,4,0.582,2356,0.29,0.069
1,1,3,4,1,2,1,3,3,0,0.791,4212,0.531,0.167
1,1,3,3,1,2,1,5,2,3,1.125,3392,0.86,0.407
1,0,5,1,2,1,1,3,2,3,0.585,3230,0.711,0.685
1,0,4,4,2,1,1,5,3,0,0.916,3405,0.727,0.0
1,1,1,4,1,2,1,4,3,3,0.839,3533,0.587,0.261
1,0,2,1,3,2,1,4,2,3,0.497,3829,0.396,0.222
1,0,2,5,1,1,1,3,1,3,0.801,4550,0.75,0.747
1,1,3,4,2,2,1,6,3,1,0.666,3653,0.674,0.0
1,1,2,4,1,4,1,4,1,4,0.718,3717,0.675,0.175
1,1,1,4,1,3,1,3,1,2,0.563,4820,0.644,0.0
1,1,2,4,2,2,1,4,3,3,0.982,3256,0.919,0.428
1,1,2,4,2,4,1,4,2,3,0.656,3274,0.568,0.079
1,1,4,3,1,4,1,4,3,2,0.62,1821,0.514,0.035
1,1,1,4,1,2,1,4,3,2,0.648,1908,0.37,0.703
1,1,2,6,1,4,1,3,3,3,0.702,3688,0.757,0.101
1,0,1,1,3,1,1,3,3,2,0.896,4163,0.453,0.0
1,1,1,3,1,4,1,5,2,4,0.958,2489,0.9,0.113
1,1,3,2,1,4,1,3,3,4,0.43,4498,0.622,0.0
1,1,2,6,1,2,1,3,3,2,0.545,2220,0.828,0.0
1,1,3,1,1,5,1,4,2,5,0.574,3906,0.51,0.039
1,1,0,3,1,4,1,6,2,2,0.78,4456,0.635,0.0
0,0,3,1,2,1,1,2,3,1,0.766,1913,0.667,0.685
1,1,2,2,2,4,1,6,3,3,0.582,4503,0.643,0.239
1,0,3,3,1,1,1,6,1,0,0.956,2934,0.633,0.137
1,0,3,4,1,2,2,5,2,4,1.061,3704,0.538,0.068
1,0,3,1,1,1,1,5,2,2,0.978,3966,0.781,0.0
1,1,1,6,1,2,1,6,3,2,0.713,2665,0.667,0.187
1,1,2,4,1,5,1,5,2,2,0.51,3364,0.564,0.0
0,0,0,4,1,2,1,3,3,4,0.826,2260,1.0,0.0
0,0,5,4,2,1,1,2,3,4,0.764,2134,0.355,0.0
1,0,3,2,1,2,1,6,5,2,0.705,3651,0.818,0.434
0,1,0,4,1,1,1,3,3,5,0.586,2325,0.731,0.66
1,1,3,4,2,4,1,6,1,3,1.101,3526,0.684,0.06
1,0,1,4,1,1,2,6,3,4,1.005,3170,0.842,0.0
1,1,3,2,1,3,1,5,3,1,0.741,4270,0.55,0.06
1,1,3,1,2,2,1,5,1,2,0.58,3914,0.775,0.0
1,1,3,2,3,3,1,4,1,2,0.667,3494,0.718,0.0
1,0,1,1,1,1,1,3,2,3,0.691,4046,0.629,0.0
1,1,0,4,1,2,1,4,5,2,0.661,3696,0.6,0.17
1,0,1,2,1,1,1,6,3,3,0.615,1936,0.657,0.638
1,1,5,5,1,3,1,3,2,2,0.585,3838,0.692,0.0
1,1,1,2,1,5,1,6,2,2,0.528,4960,0.46,0.04
1,0,1,2,1,2,1,6,3,3,0.802,4216,0.595,0.337
1,1,2,2,1,3,1,6,2,2,0.809,3447,0.85,0.234
0,1,2,2,1,4,1,1,2,3,0.242,1474,0.091,0.094
1,1,4,2,2,4,1,4,2,1,0.864,3853,0.775,0.207
1,1,4,4,2,3,1,3,3,3,0.784,3169,0.489,0.0
0,1,4,4,1,5,2,5,3,2,0.321,1480,0.276,0.0
1,1,4,4,1,4,1,3,5,3,0.673,4202,0.61,0.038
1,0,4,3,2,1,1,6,1,2,0.785,3308,1.0,0.0
1,0,4,1,2,1,2,3,1,4,0.662,3914,0.75,0.127
1,1,4,2,2,2,1,4,2,3,0.992,1839,0.706,0.904
0,1,2,4,3,2,1,2,2,4,0.598,1724,0.25,0.0
1,1,2,4,2,4,1,6,1,3,0.724,4526,0.547,0.384
1,1,2,4,2,4,1,6,2,3,0.938,4003,0.595,0.321
1,1,2,4,2,2,1,4,2,0,0.72,4269,0.614,0.132
1,1,4,1,1,5,2,5,2,1,0.888,3997,0.929,0.057
1,1,2,4,1,4,1,6,3,3,0.635,3549,0.444,0.0
0,1,3,3,1,4,1,3,3,2,0.399,1585,0.455,0.0
1,1,4,3,3,2,1,3,2,3,0.951,2920,1.421,0.369
0,0,0,4,1,1,1,5,6,3,0.778,2288,0.714,0.793
1,1,3,4,1,2,1,5,3,5,0.702,2015,0.682,0.122
